p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GCH1	0	1.19655419260208	0.275	0.049	0	10	GCH1
CLIC4	0	1.13455234264959	0.31	0.084	0	10	CLIC4
NFKBID	0	1.10203803414086	0.317	0.09	0	10	NFKBID
EBI3	0	1.07486401128895	0.453	0.2	0	10	EBI3
HIVEP21	0	0.97351209425209	0.352	0.134	0	10	HIVEP2
HIVEP1	0	0.906105337537586	0.282	0.083	0	10	HIVEP1
OLR13	5.87401470745466e-297	1.30596195202535	0.571	0.319	9.53235106725743e-293	10	OLR1
BCL63	7.62726019336961e-296	0.981720238305388	0.501	0.244	1.23775178418002e-291	10	BCL6
B4GALT12	2.77531143084964e-290	1.03030630472439	0.658	0.41	4.50377538998279e-286	10	B4GALT1
CD58	1.81139384226435e-288	1.00002644188247	0.555	0.3	2.93952992722658e-284	10	CD58
PEAK13	1.61261868659737e-273	1.05792869579991	0.739	0.514	2.61695760461021e-269	10	PEAK1
MB21D21	4.72592950201458e-273	0.96214567643778	0.367	0.152	7.66923839586926e-269	10	MB21D2
NFKBIA	1.79778168036444e-267	1.03983531255493	0.424	0.199	2.91744011089542e-263	10	NFKBIA
RGS161	3.09174898328479e-242	1.08039952274858	0.254	0.089	5.01729025007456e-238	10	RGS16
RNF144B4	3.13616532702389e-242	1.28286601018946	0.56	0.34	5.08936909269438e-238	10	RNF144B
JUNB1	5.54675948355419e-234	0.668711214402754	0.3	0.117	9.00128128991174e-230	10	JUNB
LYN	3.33125516008562e-224	0.805573224088042	0.901	0.773	5.40596087378695e-220	10	LYN
LIMK22	7.937647703668e-222	0.980300446887842	0.489	0.268	1.28812146935124e-217	10	LIMK2
ARHGAP31	1.22961763141391e-211	0.882537605492029	0.698	0.491	1.99542349225849e-207	10	ARHGAP31
SPP14	6.6920590425236e-208	1.09252643433498	0.841	0.701	1.08598734142073e-203	10	SPP1
TYMP2	8.33098670405294e-208	0.702292640714543	0.502	0.273	1.35195252233371e-203	10	TYMP
ZFP363	1.71698355795074e-206	0.855626221391771	0.368	0.175	2.78632091784246e-202	10	ZFP36
BTG21	1.50927032183259e-200	0.848226314131947	0.404	0.205	2.44924387826993e-196	10	BTG2
CDKN1A2	3.92790239327807e-200	0.783837227320303	0.294	0.123	6.37420000381166e-196	10	CDKN1A
IER2	7.39753308142554e-197	0.696040999402319	0.251	0.097	1.20047166845374e-192	10	IER2
PSTPIP21	1.43596946248083e-175	0.906081643859321	0.388	0.205	2.33029124371389e-171	10	PSTPIP2
NAMPT3	2.00785656590902e-175	0.924489277167224	0.335	0.159	3.25834963515717e-171	10	NAMPT
PTPRJ	5.81777987428228e-175	0.629123649468848	0.934	0.851	9.44109317998529e-171	10	PTPRJ
POU2F2	2.08166715087839e-174	0.660334573608838	0.774	0.604	3.37812945244544e-170	10	POU2F2
SKIL	1.72130320199298e-168	0.643813083318355	0.631	0.429	2.7933308361942e-164	10	SKIL
VASP	1.85402608543627e-167	0.592419819576313	0.34	0.165	3.00871353144598e-163	10	VASP
IER3	8.12045080680598e-166	0.917238880230594	0.309	0.147	1.31778675692847e-161	10	IER3
ETS21	4.42057756693535e-164	0.729654778213532	0.604	0.406	7.17371327562268e-160	10	ETS2
NCF1	2.609596913528e-163	0.901537102937147	0.373	0.198	4.23485387127324e-159	10	NCF1
LCP21	9.85221781155762e-157	0.785365117696505	0.623	0.435	1.59881790645957e-152	10	LCP2
FTH12	3.46742764343024e-155	0.661401800317674	0.675	0.469	5.62694157975859e-151	10	FTH1
IKBKE1	1.43212864602697e-151	0.587123751009673	0.322	0.16	2.32405836677257e-147	10	IKBKE
SLC1A31	1.10675881747791e-150	0.477066061338826	0.976	0.951	1.79604820900315e-146	10	SLC1A3
HCK1	2.97180899309834e-147	0.630035585365901	0.714	0.541	4.82265163399999e-143	10	HCK
ACSL16	5.46675965317833e-144	0.926245663776939	0.699	0.531	8.8714575651778e-140	10	ACSL1
SQSTM13	3.84638771439727e-140	0.732057803677868	0.414	0.239	6.24191798292389e-136	10	SQSTM1
BID	8.78650462637814e-138	0.513472456619607	0.324	0.163	1.42587397076864e-133	10	BID
PIK3AP11	4.00485618768298e-136	0.645617358723137	0.749	0.597	6.49908062137194e-132	10	PIK3AP1
ZBTB46	6.37464494468198e-134	0.615600558252209	0.41	0.236	1.03447738162299e-129	10	ZBTB46
KLF62	1.66044593781468e-133	0.705105172251733	0.489	0.311	2.69457166788567e-129	10	KLF6
SRGN4	3.39688439510577e-132	1.01715124287871	0.613	0.444	5.51246399637765e-128	10	SRGN
TLR22	1.3640846034213e-117	0.560961405868637	0.79	0.659	2.21363649443209e-113	10	TLR2
PLAUR1	3.18685868137533e-115	0.624290527750624	0.278	0.143	5.17163426813588e-111	10	PLAUR
REL2	4.92108033525129e-115	0.542087145191292	0.687	0.523	7.9859291680458e-111	10	REL
IPCEF11	7.09103569564128e-110	0.689063070561527	0.817	0.698	1.15073327268867e-105	10	IPCEF1
SAT13	9.83396070905718e-109	0.852498233582481	0.858	0.755	1.5958551438658e-104	10	SAT1
PTPN22	1.26770448231228e-103	0.550622679095632	0.674	0.513	2.05723083389636e-99	10	PTPN2
ADGRE23	1.39557298445335e-102	0.642897032868581	0.421	0.268	2.26473583917089e-98	10	ADGRE2
ELL23	6.44305152131551e-101	0.602699366778762	0.753	0.616	1.04557840087908e-96	10	ELL2
SLC2A33	7.77755293985213e-101	0.810361753593364	0.354	0.209	1.2621412910792e-96	10	SLC2A3
ZFAND3	3.28672912983573e-100	0.372624959655161	0.937	0.861	5.33370403189742e-96	10	ZFAND3
RAPGEF13	9.34576755663094e-100	0.454279609185592	0.861	0.759	1.51663115909007e-95	10	RAPGEF1
EML41	3.69864252138084e-98	0.498724528254875	0.716	0.568	6.00215708369683e-94	10	EML4
BAZ1A	1.22846834074996e-97	0.540928196419316	0.498	0.338	1.99355842336904e-93	10	BAZ1A
SLC11A21	2.48763606165897e-96	0.453428224000323	0.577	0.415	4.03693580086018e-92	10	SLC11A2
ETV62	5.97499152008769e-94	0.42193508471937	0.938	0.876	9.6962162387983e-90	10	ETV6
CCNL12	1.26566117444333e-92	0.418762877484136	0.489	0.33	2.05391495388664e-88	10	CCNL1
SMAD31	3.90069597823753e-92	0.541821315812177	0.488	0.331	6.33004943348387e-88	10	SMAD3
PDGFB2	1.80760476152914e-89	0.696429680667957	0.363	0.229	2.93338100700948e-85	10	PDGFB
PTPN12	6.37209812782196e-89	0.59086012734377	0.39	0.247	1.03406408418295e-84	10	PTPN1
RILPL21	3.41306020811451e-88	0.417447442748898	0.277	0.153	5.53871410572823e-84	10	RILPL2
SOCS62	4.26846708282528e-88	0.58508230981942	0.668	0.531	6.92686838200886e-84	10	SOCS6
IFNGR2	1.12544214684564e-87	0.437516473351805	0.679	0.526	1.8263675159011e-83	10	IFNGR2
KLHL5	4.5739814387435e-87	0.443659733572357	0.718	0.578	7.42265707879295e-83	10	KLHL5
FOS3	8.45235903293185e-87	0.731505909763068	0.257	0.142	1.37164882386418e-82	10	FOS
DUSP14	1.83909636130002e-84	0.543662050627404	0.292	0.167	2.98448557511767e-80	10	DUSP1
SGK14	2.03395729841756e-84	0.564533846842824	0.495	0.345	3.30070590387202e-80	10	SGK1
GRB22	1.93067618930967e-82	0.377767649802784	0.823	0.692	3.13310132001173e-78	10	GRB2
NRP21	1.87064487362602e-81	0.675476100898539	0.399	0.267	3.03568250092031e-77	10	NRP2
B4GALT51	2.95977667723967e-81	0.459049370329033	0.282	0.162	4.80312559182453e-77	10	B4GALT5
DDX211	4.89330822184218e-80	0.431875916080425	0.332	0.201	7.9408605824055e-76	10	DDX21
HIF1A3	1.13161741130048e-77	0.450738792095633	0.703	0.568	1.83638873505841e-73	10	HIF1A
RAB8B1	1.8799629181098e-77	0.442448675281474	0.408	0.266	3.05080382350858e-73	10	RAB8B
AZIN11	2.63460623848203e-77	0.421891494050119	0.257	0.144	4.27543900380863e-73	10	AZIN1
GNA132	1.48918548209609e-76	0.502755089111467	0.499	0.36	2.41665020034554e-72	10	GNA13
PLK3	2.95402937959807e-76	0.416943114575225	0.268	0.154	4.79379887721175e-72	10	PLK3
MCL11	3.33058317457936e-76	0.438263274536377	0.256	0.146	5.40487037570739e-72	10	MCL1
TTYH32	9.44469020224733e-76	0.345230488072005	0.283	0.163	1.5326843260207e-71	10	TTYH3
SH2B3	5.9754312644212e-74	0.419936653209271	0.588	0.448	9.69692985590272e-70	10	SH2B3
SERPINB91	6.054749433887e-74	0.665303784639198	0.621	0.49	9.82564738131183e-70	10	SERPINB9
PDE4B5	3.07293496792263e-73	0.627735904904058	0.612	0.489	4.98675886594485e-69	10	PDE4B
DENND5A2	3.13671290708314e-72	0.409755933744144	0.609	0.465	5.09025770561453e-68	10	DENND5A
HIVEP31	7.3392870104518e-72	0.461643008629345	0.757	0.631	1.19101949605612e-67	10	HIVEP3
UGCG3	9.01750783393873e-72	0.468972788057712	0.528	0.389	1.46336117129158e-67	10	UGCG
ARHGEF10L1	8.17061227932392e-70	0.394469298507528	0.454	0.318	1.32592696068869e-65	10	ARHGEF10L
FERMT3	1.01282031607751e-69	0.316696342387193	0.256	0.147	1.64360480893059e-65	10	FERMT3
TANK	6.14442723827876e-69	0.438968256862873	0.589	0.457	9.97117652227877e-65	10	TANK
PITPNB	1.33811592283989e-68	0.357564025513113	0.443	0.304	2.17149451958458e-64	10	PITPNB
GRAMD1A1	6.8557460443427e-68	0.557538364976501	0.462	0.335	1.11255046807593e-63	10	GRAMD1A
RGL11	1.20837565133962e-67	0.7319895314996	0.416	0.297	1.96095200699394e-63	10	RGL1
BCL2L1	6.31858365139461e-67	0.445234711873553	0.423	0.293	1.02537975494832e-62	10	BCL2L1
INTS6	6.57345210427235e-67	0.463840005799777	0.495	0.362	1.06673980748132e-62	10	INTS6
ELOVL52	1.67170694397008e-66	0.407873898469204	0.369	0.242	2.71284602867464e-62	10	ELOVL5
FMNL11	7.05168660714671e-66	0.346610296482401	0.548	0.406	1.14434770260777e-61	10	FMNL1
ZC3H12C1	1.67094038619471e-65	0.453323468980174	0.308	0.194	2.71160205871677e-61	10	ZC3H12C
TGFBR12	2.46618164639053e-65	0.456545466941578	0.783	0.676	4.00211957576255e-61	10	TGFBR1
CEBPB2	9.64429001109349e-65	0.407883867680259	0.433	0.303	1.56507538300025e-60	10	CEBPB
MTMR14	5.70814044908863e-64	0.370977206241484	0.385	0.26	9.26317032078104e-60	10	MTMR14
SIRPA	1.10950489031446e-63	0.373766721623251	0.503	0.373	1.80050453600231e-59	10	SIRPA
UBE2J1	3.71541165274235e-63	0.360302962781529	0.252	0.148	6.02937003007029e-59	10	UBE2J1
DDIT42	6.19489367187865e-62	0.474499383674523	0.299	0.188	1.00530734507247e-57	10	DDIT4
CD143	1.37609625134523e-61	0.448127683623964	0.441	0.311	2.23312899668304e-57	10	CD14
EHD4	2.42350890877922e-61	0.409994491502787	0.322	0.208	3.93287025716692e-57	10	EHD4
STAT33	6.4288772613183e-61	0.356571932021374	0.66	0.533	1.04327820196673e-56	10	STAT3
SLC7A54	2.80140342740103e-60	0.447858154751824	0.305	0.194	4.5461174819864e-56	10	SLC7A5
RHOQ2	5.52026762440779e-60	0.382798780575242	0.544	0.412	8.95829030088897e-56	10	RHOQ
LAP32	6.36451303445555e-60	0.337462724301799	0.397	0.272	1.03283317523145e-55	10	LAP3
CTSH1	1.10687432210947e-59	0.351366356592061	0.385	0.264	1.79623564991925e-55	10	CTSH
LITAF3	1.71836068667778e-59	0.3971648294014	0.349	0.232	2.7885557223407e-55	10	LITAF
ST3GAL11	4.39722487109087e-59	0.375630884071947	0.465	0.339	7.13581652080626e-55	10	ST3GAL1
SUSD6	7.1932780190044e-59	0.373282608058707	0.8	0.705	1.16732515692403e-54	10	SUSD6
TNFAIP21	7.26451299859136e-59	0.426151481776791	0.262	0.161	1.17888516941141e-54	10	TNFAIP2
NFE2L2	2.02903423754613e-58	0.361530941784908	0.665	0.536	3.29271676068986e-54	10	NFE2L2
GK4	3.93401525627459e-58	0.55428962598544	0.333	0.223	6.3841199578824e-54	10	GK
SAMSN12	1.18929727107328e-56	0.453300319629574	0.653	0.538	1.92999161149772e-52	10	SAMSN1
RASGEF1B2	5.85768751935523e-56	0.398074796695596	0.496	0.374	9.50585530640967e-52	10	RASGEF1B
HNRNPC	6.37312881795031e-56	0.335531122181393	0.664	0.541	1.03423134457698e-51	10	HNRNPC
RHEB	8.43674069282182e-56	0.357053766661607	0.314	0.206	1.36911427963113e-51	10	RHEB
VOPP1	1.57613554294305e-55	0.356746883487965	0.688	0.57	2.55775275908799e-51	10	VOPP1
PAG11	2.79713461933247e-55	0.388688352197022	0.813	0.725	4.53919006025273e-51	10	PAG1
MYO1E1	1.26956383536716e-54	0.618052886005782	0.512	0.391	2.06024819203383e-50	10	MYO1E
CHSY12	5.10654275136827e-54	0.458907255198327	0.561	0.443	8.28689757692043e-50	10	CHSY1
PADI24	2.09843754416724e-53	0.766803842852969	0.611	0.511	3.40534444667459e-49	10	PADI2
ANXA5	3.72297892324165e-53	0.305124319658032	0.257	0.16	6.04165019663655e-49	10	ANXA5
NAP1L11	1.31703022013188e-52	0.321679700567629	0.428	0.311	2.13727664123002e-48	10	NAP1L1
UBE2E1	5.0763272709694e-52	0.386054263640597	0.656	0.533	8.23786389532914e-48	10	UBE2E1
PRKCH	1.02441431114528e-51	0.474037406458078	0.565	0.448	1.66241954412657e-47	10	PRKCH
ACTR3	1.17048797063394e-51	0.299061294463082	0.572	0.447	1.89946787874476e-47	10	ACTR3
CYLD	1.54587787307103e-51	0.322822939268244	0.383	0.27	2.50865061241967e-47	10	CYLD
TM9SF4	3.25692733452249e-51	0.317650179193694	0.362	0.251	5.28534167846309e-47	10	TM9SF4
GNB1	5.75304054512353e-51	0.298144514574128	0.726	0.615	9.33603419662647e-47	10	GNB1
IFRD12	1.26653341923475e-50	0.393260342130862	0.257	0.163	2.05533043273416e-46	10	IFRD1
STK40	2.30443858586018e-50	0.290424432976422	0.281	0.18	3.73964293713391e-46	10	STK40
GCNT2	7.05805038119719e-50	0.376856736690662	0.493	0.377	1.14538041586068e-45	10	GCNT2
SPPL2A	3.68164570607103e-49	0.318637460339575	0.349	0.241	5.97457465181206e-45	10	SPPL2A
ADAM92	1.51221353066608e-48	0.350366719840703	0.453	0.341	2.45402011756492e-44	10	ADAM9
TMEM165	3.68923459382952e-48	0.294278005746556	0.603	0.479	5.98688989886655e-44	10	TMEM165
PSEN1	1.88334462843622e-47	0.334046311640305	0.455	0.339	3.05629166302631e-43	10	PSEN1
SPI1	3.48223013365541e-47	0.28023240318181	0.439	0.322	5.650963060896e-43	10	SPI1
RAB39A	9.91597170985633e-47	0.269614791626531	0.304	0.201	1.60916388907549e-42	10	RAB39A
GPBP12	9.94300009875879e-47	0.299859983984409	0.585	0.469	1.61355005602658e-42	10	GPBP1
BHLHE41	2.30276415700592e-46	0.291434432607111	0.729	0.616	3.73692567398921e-42	10	BHLHE41
JUND2	4.80591016931235e-45	0.291616274021866	0.268	0.174	7.79903102276008e-41	10	JUND
FAM129A1	4.81983280796294e-45	0.44688457669738	0.456	0.344	7.82162468076226e-41	10	FAM129A
ZHX21	1.5771212885728e-44	0.385127056832001	0.349	0.246	2.55935242709594e-40	10	ZHX2
CD276	1.59865310562516e-44	0.297961423258542	0.256	0.166	2.59429425980852e-40	10	CD276
FCGR1B1	1.78428032658423e-44	0.273571133106683	0.269	0.176	2.89553011398089e-40	10	FCGR1B
LIMS12	3.30487428341979e-44	0.469092883159402	0.689	0.593	5.36314998713364e-40	10	LIMS1
SLC16A31	1.02560004882642e-43	0.279496332838065	0.273	0.18	1.66434375923551e-39	10	SLC16A3
TSC22D2	3.38761179377703e-43	0.43596646235651	0.496	0.392	5.49741641894137e-39	10	TSC22D2
DPYSL2	6.42646089716173e-43	0.314827619872954	0.556	0.449	1.04288607439141e-38	10	DPYSL2
SPAG92	8.471668028679e-43	0.324627544600872	0.477	0.366	1.37478228769403e-38	10	SPAG9
PPARD3	2.17310994651578e-42	0.323616475333653	0.64	0.528	3.52652282120581e-38	10	PPARD
TPM3	3.55887528642463e-42	0.290549598416047	0.393	0.287	5.7753428148099e-38	10	TPM3
ATP6V0A12	4.10827674732613e-42	0.316470912668847	0.523	0.412	6.66691150556085e-38	10	ATP6V0A1
PHF201	7.33670777534498e-42	0.268224439466562	0.606	0.489	1.19060093778298e-37	10	PHF20
JDP22	1.0025557504637e-41	0.499457728737861	0.431	0.33	1.6269474718525e-37	10	JDP2
CTSB2	1.16784874877539e-41	0.383175604469157	0.785	0.688	1.89518494951271e-37	10	CTSB
FCGR1A2	1.43993719961682e-41	0.289052560955208	0.386	0.281	2.33673008753817e-37	10	FCGR1A
PELI12	2.02347835521735e-41	0.389511171996272	0.745	0.653	3.28370067484672e-37	10	PELI1
NCK21	2.42895269932773e-40	0.294173292320214	0.797	0.712	3.94170444046904e-36	10	NCK2
UST1	5.47059577955548e-40	0.374171281980664	0.451	0.345	8.87768283106263e-36	10	UST
ABL2	5.65726842158074e-39	0.29383482711965	0.452	0.343	9.18061519454123e-35	10	ABL2
TNFRSF10D1	1.62655182427646e-38	0.29003222203232	0.305	0.214	2.63956830043584e-34	10	TNFRSF10D
WSB11	2.3965037885514e-38	0.254120614266642	0.748	0.644	3.88904634806121e-34	10	WSB1
ABI11	3.50381240094949e-38	0.290669185747624	0.618	0.511	5.68598676426083e-34	10	ABI1
VMP13	6.55064444882003e-38	0.304345474027612	0.665	0.557	1.06303858115451e-33	10	VMP1
RAP1B	9.48810940049756e-38	0.250753345683344	0.58	0.47	1.53973039351274e-33	10	RAP1B
GNA121	1.53667098832482e-37	0.28205152334038	0.317	0.224	2.49370967985352e-33	10	GNA12
IL4R2	3.8233932232206e-37	0.251355663844218	0.549	0.436	6.20460252264239e-33	10	IL4R
BCL2	5.34123375720765e-37	0.410446972794047	0.647	0.557	8.66775414119657e-33	10	BCL2
GAB2	6.09037215679414e-37	0.278281084464812	0.885	0.832	9.88345593604553e-33	10	GAB2
ATP13A32	2.33074034031241e-36	0.495890911685942	0.427	0.33	3.78232542425899e-32	10	ATP13A3
RAPGEF2	7.35454137360592e-36	0.422096826581455	0.623	0.532	1.19349497410877e-31	10	RAPGEF2
IVNS1ABP	1.91660317651408e-35	0.336373964962712	0.288	0.204	3.11026363484705e-31	10	IVNS1ABP
AMPD3	3.7394951266094e-35	0.310952344695911	0.424	0.33	6.06845269146174e-31	10	AMPD3
PARVB1	6.19287959338986e-35	0.277370403434134	0.305	0.217	1.00498050041531e-30	10	PARVB
PDE8A3	2.69694583811773e-34	0.259874552676666	0.562	0.457	4.37660370609745e-30	10	PDE8A
SDCBP5	3.13107600788639e-34	0.27180652688454	0.37	0.275	5.08111014559804e-30	10	SDCBP
SLC43A21	7.15355888377007e-34	0.418770202699812	0.338	0.254	1.16087953565821e-29	10	SLC43A2
SMURF1	2.67713740624199e-33	0.257888207496026	0.532	0.429	4.34445858284949e-29	10	SMURF1
P2RX41	2.1828721882641e-32	0.28844708062544	0.367	0.277	3.54236498711498e-28	10	P2RX4
LILRB1	3.37623333152034e-32	0.325694977743321	0.397	0.309	5.4789514503912e-28	10	LILRB1
CFLAR	3.95605701045569e-32	0.306338222100869	0.611	0.529	6.4198893165675e-28	10	CFLAR
IL1RAP2	6.34454153742246e-32	0.428293581760703	0.454	0.367	1.02959220069292e-27	10	IL1RAP
BASP12	7.85661816963076e-31	0.292196704285365	0.394	0.303	1.27497199656768e-26	10	BASP1
NFAT51	9.20370276085185e-31	0.285306583614873	0.658	0.564	1.49357688403104e-26	10	NFAT5
ITGAX1	1.0413039899498e-30	0.321719267491355	0.569	0.481	1.68982811489054e-26	10	ITGAX
RGS15	3.54562334328919e-30	0.341696594244403	0.357	0.269	5.7538375614897e-26	10	RGS1
DDX3X2	6.47203105774296e-30	0.265435343178756	0.365	0.276	1.05028120005053e-25	10	DDX3X
ARID5B2	2.84289500383412e-29	0.475938487636853	0.315	0.238	4.61345001222201e-25	10	ARID5B
RANBP92	6.29786697179306e-29	0.26512293401528	0.534	0.448	1.02201785218258e-24	10	RANBP9
CYTH31	1.23201753164095e-28	0.285797706141395	0.368	0.28	1.99931805034693e-24	10	CYTH3
CAMK2D	1.70156272464673e-28	0.332022443721482	0.673	0.602	2.76129598955671e-24	10	CAMK2D
SNAP231	1.85361391221719e-28	0.265582701404652	0.437	0.347	3.00804465674606e-24	10	SNAP23
C32	4.22998193238255e-28	0.256695122928792	0.81	0.751	6.8644146798704e-24	10	C3
TGFB1	8.39631110602187e-27	0.281143239816405	0.511	0.426	1.36255336628523e-22	10	TGFB1
RAB203	1.42073005380818e-26	0.310732469400048	0.313	0.236	2.30556073131992e-22	10	RAB20
CDK61	2.07794781206582e-26	0.3577072311623	0.603	0.528	3.37209370942041e-22	10	CDK6
CREM1	4.40868719543578e-26	0.282726915892175	0.27	0.197	7.15441758075318e-22	10	CREM
FCGBP3	5.48846383975209e-26	0.568754946054832	0.397	0.317	8.90667911914969e-22	10	FCGBP
FCGR2A4	1.20516572448589e-25	0.279778836831299	0.481	0.396	1.9557429376957e-21	10	FCGR2A
SNX91	1.30762576391443e-25	0.300505903397941	0.503	0.414	2.12201508968033e-21	10	SNX9
FNDC3B3	2.83142823891279e-25	0.257995105756866	0.631	0.536	4.59484174610767e-21	10	FNDC3B
LYRM4	8.13742261007537e-25	0.299648850447148	0.285	0.213	1.32054094116303e-20	10	LYRM4
GOLGA42	4.34949121254877e-24	0.257870499249237	0.711	0.628	7.05835433972415e-20	10	GOLGA4
PIK3R51	7.08814233871934e-24	0.270596552943201	0.745	0.673	1.15026373872738e-19	10	PIK3R5
LARGE11	2.29269386510317e-23	0.28085281695885	0.395	0.315	3.72058360428943e-19	10	LARGE1
MCF2L21	1.01248437643277e-22	0.259362860460145	0.269	0.202	1.6430596460751e-18	10	MCF2L2
ZNF2771	2.64314721289143e-21	0.313780118607154	0.319	0.247	4.28929929708021e-17	10	ZNF277
PPARG1	1.40435508395492e-20	0.373915910050367	0.268	0.206	2.27898743024205e-16	10	PPARG
ZFP36L11	2.06874994650857e-19	0.260534586824253	0.77	0.707	3.3571674131941e-15	10	ZFP36L1
TMEM131L1	2.74249903476791e-19	0.259183308802431	0.421	0.35	4.45052743362137e-15	10	TMEM131L
KLF7	5.06457367767284e-19	0.263753833150946	0.313	0.25	8.21879016412748e-15	10	KLF7
P2RX71	8.01038153960698e-19	0.327801004560321	0.554	0.489	1.29992471624742e-14	10	P2RX7
FKBP52	6.70214380233266e-18	0.26988098139645	0.864	0.842	1.08762389624254e-13	10	FKBP5
SCIN2	1.15032723067031e-17	0.324021926867922	0.578	0.512	1.86675102993178e-13	10	SCIN
NEDD9	1.45426806413229e-17	0.256687445983084	0.29	0.228	2.35998621447388e-13	10	NEDD9
RTTN2	3.33051884566165e-17	0.286942822585904	0.496	0.425	5.40476598273973e-13	10	RTTN
KLHL64	1.00469945250948e-16	0.291928892777736	0.37	0.306	1.63042627153238e-12	10	KLHL6
B3GNT51	5.61966474290965e-16	0.274160038694881	0.47	0.409	9.11959194479377e-12	10	B3GNT5
FNIP22	5.63826940910324e-16	0.317075247115934	0.564	0.491	9.14978359709273e-12	10	FNIP2
HSPA1A4	4.39378868842328e-12	0.298359278360804	0.498	0.445	7.1302402835733e-08	10	HSPA1A
CPM2	2.60083643313169e-07	0.290280495064851	0.44	0.4	0.00422063736368611	10	CPM
IFI44L1	0	2.49009001790088	0.889	0.207	0	11	IFI44L
MX1	0	2.0871369293695	0.742	0.159	0	11	MX1
MX21	0	1.87728319576678	0.667	0.162	0	11	MX2
IFIT3	0	1.82316438279463	0.43	0.02	0	11	IFIT3
EPSTI11	0	1.79885706503978	0.849	0.342	0	11	EPSTI1
IFIT2	0	1.55932091711344	0.26	0.015	0	11	IFIT2
XAF1	0	1.49802009136311	0.744	0.317	0	11	XAF1
OAS3	0	1.46025855708143	0.412	0.032	0	11	OAS3
SIGLEC1	0	1.39643306705065	0.317	0.028	0	11	SIGLEC1
SAMD9L	0	1.35157762942856	0.567	0.211	0	11	SAMD9L
PARP14	0	1.3447873467813	0.805	0.503	0	11	PARP14
IFI441	0	1.29059653602952	0.509	0.148	0	11	IFI44
HERC6	0	1.25834108088686	0.372	0.063	0	11	HERC6
EIF2AK2	0	1.25335867849402	0.643	0.274	0	11	EIF2AK2
IFIT1	0	1.25015244298545	0.295	0.017	0	11	IFIT1
STAT1	0	1.09031534754678	0.452	0.156	0	11	STAT1
RSAD2	0	1.02224737810117	0.28	0.037	0	11	RSAD2
HERC5	0	0.99013557670658	0.266	0.054	0	11	HERC5
OAS1	0	0.973635504405037	0.386	0.116	0	11	OAS1
DDX60	8.73494298188959e-252	0.868193002362704	0.35	0.122	1.41750654710104e-247	11	DDX60
RNF213	2.77837915345374e-249	0.99578313412809	0.833	0.637	4.50875369022473e-245	11	RNF213
DDX60L	7.75987926992481e-241	1.13377914768192	0.526	0.262	1.2592732079234e-236	11	DDX60L
PARP91	1.88064910222375e-237	0.911339940288725	0.596	0.318	3.05191736308871e-233	11	PARP9
DDX58	1.38395017596745e-217	0.950051636724521	0.374	0.15	2.24587434555998e-213	11	DDX58
SP110	7.97520780843747e-172	0.836632044165019	0.643	0.413	1.29421672315323e-167	11	SP110
PARP12	1.50791909360263e-152	0.689151683789365	0.315	0.133	2.44705110509835e-148	11	PARP12
RABGAP1L	1.21126896834805e-138	0.638851818276173	0.854	0.709	1.96564728183521e-134	11	RABGAP1L
EPHB2	6.4649879463742e-133	0.721484219518057	0.436	0.233	1.04913824393761e-128	11	EPHB2
TRIM22	3.19088748630201e-124	0.661457018218766	0.582	0.384	5.1781722127709e-120	11	TRIM22
SPATS2L3	1.34605133260728e-101	0.649953971027037	0.469	0.282	2.18437210255509e-97	11	SPATS2L
ADAR	5.13025775597499e-97	0.585144046773166	0.473	0.295	8.32538228639622e-93	11	ADAR
TNFSF13B2	7.45846403929559e-96	0.581581340433208	0.4	0.228	1.21035954429689e-91	11	TNFSF13B
TYMP3	1.03782889285644e-88	0.553585515232528	0.451	0.275	1.68418872732743e-84	11	TYMP
STAT2	3.72233646676648e-75	0.551683890345486	0.346	0.205	6.04060761826865e-71	11	STAT2
ZC3HAV12	1.11371148719027e-74	0.481773546390178	0.568	0.397	1.80733100141237e-70	11	ZC3HAV1
TRIM25	4.43273049234158e-73	0.479472797681033	0.273	0.144	7.19343504297192e-69	11	TRIM25
PLSCR13	6.07617609892363e-63	0.448152360398659	0.534	0.382	9.86041857333327e-59	11	PLSCR1
SAMD4A1	1.93841069223133e-62	0.544432884809056	0.485	0.331	3.145652871353e-58	11	SAMD4A
UNC93B1	1.21991766076573e-61	0.437585955611359	0.431	0.287	1.97968237989063e-57	11	UNC93B1
TRIM141	1.34682393862507e-61	0.472800946905416	0.393	0.253	2.18562588760076e-57	11	TRIM14
ZCCHC2	3.25828156527527e-59	0.521249282739449	0.384	0.249	5.28753932412871e-55	11	ZCCHC2
B2M3	9.15703298733625e-59	0.452542052140412	0.667	0.523	1.48600331318493e-54	11	B2M
PNPT1	7.22306690489931e-57	0.498801102040241	0.258	0.147	1.17215929732706e-52	11	PNPT1
FMNL23	1.64673959580322e-55	0.416528532903958	0.905	0.817	2.67232901606947e-51	11	FMNL2
SAMHD1	3.44401637017669e-54	0.396865767531662	0.605	0.468	5.58894976552273e-50	11	SAMHD1
PPM1K	2.04403313638033e-50	0.439910931571523	0.33	0.212	3.31705697371799e-46	11	PPM1K
AXL	2.6246765534384e-47	0.361072611612626	0.586	0.453	4.25932511091984e-43	11	AXL
TRIM56	6.92958568415749e-45	0.388529036060256	0.402	0.279	1.12453316482508e-40	11	TRIM56
